# Daily global radiation [kJ/m2] De Bilt 1901-2014 (station 260) of Royal Netherlands Meteorological Institute (KNMI)
# Detrended to 2014 (second column, Versteeg/STOWA, 2015) and detrended to 1995 (third column, Versteeg/STOWA, 2015)
19010707  11167.2  10838.4
19010708  17987.8  17458.2
19010709  25023.1  24286.4
19010710  24239.5  23525.8
19010711  29225.1  28364.7
19010712  28920.5  28069.0
19010713  22342.6  21684.8
19010714  10232.5   9931.3
19010715  14765.6  14330.9
19010716  26636.8  25852.6
19010717  24196.8  23484.4
19010718  27410.9  26603.9
19010719  27350.7  26545.4
19010720  24874.4  24142.0
19010721  26406.1  25628.6
19010722  11111.4  10784.3
19010723  19706.7  19126.5
19010724  23097.5  22417.5
19010725  19299.5  18731.3
19010726  16913.9  16415.9
19010727   9973.0   9679.4
19010728  17403.8  16891.4
19010729  19359.8  18789.8
19010730  23998.9  23292.3
19010731  20526.1  19921.7
19010801  15076.8  14633.0
19010802  20730.4  20120.1
19010803  17325.9  16815.7
19010804  13733.1  13328.8
19010805  14724.6  14291.1
19010806   7716.0   7488.8
19010807  12395.9  12031.0
19010808  12733.2  12358.4
19010809  21177.1  20553.6
19010810  20599.2  19992.7
19010811   9785.3   9497.2
19010812  20344.9  19745.9
19010813  15226.3  14778.0
19010814  22914.6  22240.0
19010815   8067.4   7829.9
19010816  18366.2  17825.4
19010817  22650.5  21983.7
19010818  18282.5  17744.2
19010819  21902.4  21257.5
19010820  13083.8  12698.6
19010821  12979.7  12597.6
19010822  16162.8  15686.9
19010823  21402.5  20772.4
19010824  18945.2  18387.4
19010825  22562.9  21898.6
19010826  12984.2  12601.9
19010827  15835.8  15369.6
19010828  16986.2  16486.1
19010829   9565.5   9283.9
19010830   6958.6   6753.7
19010831   6343.4   6156.6
19010901  10174.8   9875.3
19010902   8333.6   8088.2
19010903  16069.3  15596.2
19010904  17591.0  17073.1
19010905  15731.5  15268.4
19010906  15923.5  15454.6
19010907   8410.7   8163.1
19010908   8166.9   7926.5
19010909   6131.8   5951.3
19010910   8308.1   8063.5
19010911   8705.9   8449.6
19010912  14416.0  13991.5
19010913  15675.3  15213.8
19010914   5471.6   5310.6
19010915   5416.0   5256.5
19010916   8071.6   7834.0
19010917   5286.2   5130.5
19010918   9639.9   9356.0
19010919  14284.6  13864.0
19010920   8827.3   8567.4
19010921  14348.6  13926.2
19010922  12932.7  12551.9
19010923  12739.6  12364.6
19010924   9738.2   9451.5
19010925   5592.2   5427.5
19010926   4711.2   4572.5
19010927  13813.0  13406.3
19010928  13335.4  12942.8
19010929  12410.4  12045.0
19010930   9830.3   9540.8
19011001  12035.9  12035.9
19011002   4384.4   4384.4
19011003   3974.4   3974.4
19011004   5575.9   5575.9
19011005   7751.6   7751.6
19011006   3801.6   3801.6
19011007   7543.0   7543.0
19011008   6369.7   6369.7
19011009   5770.2   5770.2
19011010   7899.0   7899.0
19011011   3723.2   3723.2
19011012  10351.1  10351.1
19011013   7039.1   7039.1
19011014   3917.5   3917.5
19011015   4042.4   4042.4
19011016   5804.7   5804.7
19011017   5413.1   5413.1
19011018   7522.1   7522.1
19011019   4631.6   4631.6
19011020   4043.7   4043.7
19011021   2972.2   2972.2
19011022   5546.3   5546.3
19011023   5528.4   5528.4
19011024   3529.0   3529.0
19011025   2938.4   2938.4
19011026   7333.4   7333.4
19011027   8247.9   8247.9
19011028   6538.3   6538.3
19011029   2864.1   2864.1
19011030   4538.8   4538.8
19011031   8641.4   8641.4
19011101   8324.5   8324.5
19011102   8003.9   8003.9
19011103   7765.1   7765.1
19011104   6674.9   6674.9
19011105   7225.2   7225.2
19011106   3544.5   3544.5
19011107   2544.4   2544.4
