# THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE
# qq [W/m2]  Q        = Global radiation
# De Bilt ( 52.10N,   5.18E,    1.9m, <a href="http://www.knmi.nl/klimatologie/metadata/debilt.html" target="_new">metadata</a>)
# from <a href="http://www.knmi.nl/klimatologie/daggegevens/download.html">KNMI climatological service</a>
# These data have not been corrected for changes in observing practices and the surroundings
# last updated 2017-06-15
# Added a factor 1.022 to data before 1-1-1981 to correct for the difference between IPS1956 and WRR
 1958  1 25   73.93
 1958  1 26   19.87
 1958  1 27   16.56
 1958  1 28   70.38
 1958  1 29   66.00
 1958  1 30   17.39
 1958  1 31   25.67
 1958  2  1   12.54
 1958  2  2   13.13
 1958  2  3   64.23
 1958  2  4   31.94
 1958  2  5   10.88
 1958  2  6   78.78
 1958  2  7   66.24
 1958  2  8   26.38
 1958  2  9   51.22
 1958  2 10   63.28
 1958  2 11   58.20
 1958  2 12   34.42
 1958  2 13   39.27
 1958  2 14   32.77
 1958  2 15   34.07
 1958  2 16   67.90
 1958  2 17   96.17
 1958  2 18   85.52
 1958  2 19   60.56
 1958  2 20   45.66
 1958  2 21   52.99
 1958  2 22   86.94
 1958  2 23   23.89
 1958  2 24   38.80
 1958  2 25   10.17
 1958  2 26   84.34
 1958  2 27  133.90
 1958  2 28   33.12
 1958  3  1   78.31
 1958  3  2   45.78
 1958  3  3   40.93
 1958  3  4   27.09
 1958  3  5   43.06
 1958  3  6   99.24
 1958  3  7  118.29
 1958  3  8  115.33
 1958  3  9  125.15
 1958  3 10   91.79
 1958  3 11  122.19
 1958  3 12  114.74
 1958  3 13   48.26
 1958  3 14  168.91
 1958  3 15  168.32
 1958  3 16  135.91
 1958  3 17  170.81
 1958  3 18  111.43
 1958  3 19   76.18
 1958  3 20  112.73
 1958  3 21  109.53
 1958  3 22  181.69
 1958  3 23  194.46
 1958  3 24  171.63
 1958  3 25  140.29
 1958  3 26   62.22
 1958  3 27  138.51
 1958  3 28   89.78
 1958  3 29  140.88
 1958  3 30  146.91
 1958  3 31  126.92
 1958  4  1  219.07
 1958  4  2  101.96
 1958  4  3  161.23
 1958  4  4   92.03
 1958  4  5   83.63
 1958  4  6   42.47
 1958  4  7  175.18
 1958  4  8  136.03
 1958  4  9   99.60
 1958  4 10  176.13
 1958  4 11  191.27
 1958  4 12  242.84
 1958  4 13  248.05
 1958  4 14  239.89
 1958  4 15  105.51
 1958  4 16  114.62
 1958  4 17  169.39
 1958  4 18   41.28
 1958  4 19  138.63
 1958  4 20  236.69
 1958  4 21  230.66
 1958  4 22  194.58
 1958  4 23  253.73
 1958  4 24  211.38
 1958  4 25   91.32
 1958  4 26   72.63
 1958  4 27  113.79
 1958  4 28  115.33
 1958  4 29  233.14
 1958  4 30  180.27
 1958  5  1  213.86
 1958  5  2  242.96
 1958  5  3  262.12
 1958  5  4  281.52
 1958  5  5  183.23
 1958  5  6  120.65
 1958  5  7  208.66
 1958  5  8  110.72
 1958  5  9  139.46
 1958  5 10  188.67
 1958  5 11  145.14
 1958  5 12  201.68
 1958  5 13  202.39
 1958  5 14  160.52
 1958  5 15  163.24
 1958  5 16   35.72
 1958  5 17  209.96
 1958  5 18   96.05
 1958  5 19  118.64
 1958  5 20  199.79
 1958  5 21  167.49
 1958  5 22  219.07
 1958  5 23  216.35
 1958  5 24  132.13
 1958  5 25  130.47
 1958  5 26  159.92
 1958  5 27  140.17
 1958  5 28  292.64
 1958  5 29  290.51
 1958  5 30  142.65
 1958  5 31  274.19
 1958  6  1  304.83
 1958  6  2  270.17
 1958  6  3  227.82
 1958  6  4  147.50
 1958  6  5  319.02
 1958  6  6  245.92
 1958  6  7  138.99
 1958  6  8  127.16
 1958  6  9  184.53
 1958  6 10  287.32
 1958  6 11  249.23
 1958  6 12  106.93
 1958  6 13  245.21
 1958  6 14  308.97
 1958  6 15  285.78
 1958  6 16  301.75
 1958  6 17  195.17
 1958  6 18  186.54
 1958  6 19  176.13
 1958  6 20   47.79
 1958  6 21   57.25
 1958  6 22  180.74
 1958  6 23  126.57
 1958  6 24  214.57
 1958  6 25  193.52
 1958  6 26  171.87
 1958  6 27  101.61
 1958  6 28  156.61
 1958  6 29  121.13
 1958  6 30  243.43
 1958  7  1  231.37
 1958  7  2   52.87
 1958  7  3  170.33
 1958  7  4  203.10
 1958  7  5  168.80
 1958  7  6   86.94
 1958  7  7  129.76
 1958  7  8  202.63
 1958  7  9  280.22
 1958  7 10  261.77
 1958  7 11  280.46
 1958  7 12  269.46
 1958  7 13  159.69
 1958  7 14  291.34
 1958  7 15  228.65
 1958  7 16   34.54
 1958  7 17  232.08
 1958  7 18  192.57
 1958  7 19  274.90
 1958  7 20  159.10
 1958  7 21  205.82
 1958  7 22  142.89
 1958  7 23  193.16
 1958  7 24  164.89
 1958  7 25  267.21
 1958  7 26   83.39
 1958  7 27  214.10
 1958  7 28  122.31
 1958  7 29  185.71
 1958  7 30  160.87
 1958  7 31  209.37
 1958  8  1  160.52
 1958  8  2  235.39
 1958  8  3  250.53
 1958  8  4   65.29
 1958  8  5   61.51
 1958  8  6  146.68
 1958  8  7   76.89
 1958  8  8  134.97
 1958  8  9  178.02
 1958  8 10  248.88
 1958  8 11  176.01
 1958  8 12  149.28
 1958  8 13  164.06
 1958  8 14   99.12
 1958  8 15   60.68
 1958  8 16  209.96
 1958  8 17  187.60
 1958  8 18  190.68
 1958  8 19  153.42
 1958  8 20  110.60
 1958  8 21  209.01
 1958  8 22  115.92
 1958  8 23  157.91
 1958  8 24  206.17
 1958  8 25  136.62
 1958  8 26  185.00
 1958  8 27  211.14
 1958  8 28  183.58
 1958  8 29  141.35
 1958  8 30  143.01
 1958  8 31  113.56
 1958  9  1  204.87
 1958  9  2  200.85
 1958  9  3  206.77
 1958  9  4  175.42
 1958  9  5  196.95
