# Transformed daily precipitation sums [mm] according to KNMI'14 transformation tool,
# version v1.1.
# Deltas are derived from the 2030 decadal prediction
# wet day scaling: centr
#
# Bakker A. (2015), Time series transformation tool: description of the program to
# generate time series consistent with the KNMI'14 climate scenarios, TR-349
#
# Daily precipitation sums De Bilt (station 550, tapped 8.00 UT) of Royal Netherlands Meteorological Institute (KNMI)
# Original (1906-2014), homogenised (Brandsma et al., 2014) and homogenised + detrended_to_1995 (Brandsma/STOWA, 2015)
  19060729        0.0        0.0        0.0
  19060730        0.0        0.0        0.0
  19060731        0.0        0.0        0.0
  19060801        0.8        0.8        0.8
  19060802        0.0        0.0        0.0
  19060803        2.9        2.9        3.1
  19060804        0.0        0.0        0.0
  19060805        8.9        8.9        9.4
  19060806        0.0        0.0        0.0
  19060807        0.0        0.0        0.0
  19060808        0.0        0.0        0.0
  19060809        0.0        0.0        0.0
  19060810        0.7        0.7        0.7
  19060811        4.1        4.1        4.3
  19060812        0.8        0.8        0.8
  19060813        0.0        0.0        0.0
  19060814        5.9        6.0        6.3
  19060815        8.1        8.1        8.6
  19060816        3.4        3.5        3.7
  19060817        5.3        5.4        5.7
  19060818        5.6        5.7        6.0
  19060819        2.6        2.7        2.8
  19060820        0.0        0.0        0.0
  19060821        0.1        0.1        0.1
  19060822        0.3        0.3        0.3
  19060823        0.0        0.0        0.0
  19060824        0.0        0.0        0.0
  19060825        0.9        0.9        0.9
  19060826        7.5        7.7        8.1
  19060827        3.7        3.8        4.0
  19060828        0.5        0.5        0.5
  19060829        0.0        0.0        0.0
  19060830        0.0        0.0        0.0
  19060831        0.0        0.0        0.0
  19060901        0.0        0.0        0.0
  19060902        0.0        0.0        0.0
  19060903        0.0        0.0        0.0
  19060904        0.0        0.0        0.0
  19060905        0.0        0.0        0.0
  19060906        0.1        0.1        0.1
  19060907        2.4        2.4        3.0
  19060908        0.0        0.0        0.0
  19060909        0.0        0.0        0.0
  19060910        0.1        0.1        0.1
  19060911        7.3        7.4        9.2
  19060912        0.0        0.0        0.0
  19060913        0.0        0.0        0.0
  19060914        0.0        0.0        0.0
  19060915        0.1        0.1        0.1
  19060916        5.8        5.9        7.3
  19060917        5.6        5.6        7.0
  19060918        5.7        5.8        7.2
  19060919        4.9        4.9        6.1
  19060920        2.0        2.0        2.4
  19060921        0.5        0.5        0.6
  19060922        0.0        0.0        0.0
  19060923        0.0        0.0        0.0
  19060924        0.0        0.0        0.0
  19060925        0.0        0.0        0.0
  19060926        0.2        0.2        0.2
  19060927        0.1        0.1        0.1
  19060928        0.1        0.1        0.1
  19060929        0.2        0.2        0.2
  19060930        0.1        0.1        0.1
  19061001        0.0        0.0        0.0
  19061002        1.1        1.1        1.3
  19061003       25.1       25.3       31.3
  19061004        1.1        1.1        1.4
  19061005        0.0        0.0        0.0
  19061006        3.7        3.7        4.6
  19061007        0.0        0.0        0.0
  19061008        0.0        0.0        0.0
  19061009        0.1        0.1        0.1
  19061010        0.0        0.0        0.0
  19061011        0.0        0.0        0.0
  19061012        0.1        0.1        0.1
  19061013        0.0        0.0        0.0
  19061014       13.1       13.2       16.3
  19061015        0.3        0.3        0.4
  19061016        0.1        0.1        0.1
  19061017        2.0        2.0        2.5
  19061018        0.0        0.0        0.0
  19061019        0.0        0.0        0.0
  19061020        0.1        0.1        0.1
  19061021        0.0        0.0        0.0
  19061022        0.1        0.1        0.1
  19061023        0.0        0.0        0.0
  19061024        7.4        7.4        9.2
  19061025        0.2        0.2        0.3
  19061026        1.0        1.0        1.2
  19061027        0.0        0.0        0.0
  19061028        0.4        0.4        0.5
  19061029        3.2        3.2        4.0
  19061030        0.0        0.0        0.0
  19061031        0.0        0.0        0.0
  19061101        0.0        0.0        0.0
  19061102        0.3        0.3        0.4
  19061103        1.6        1.7        2.1
  19061104        0.1        0.1        0.1
  19061105        0.8        0.8        1.0
  19061106        0.0        0.0        0.0
  19061107        2.8        2.8        3.5
  19061108        0.8        0.8        1.0
  19061109        5.2        5.3        6.6
  19061110        2.3        2.4        3.0
  19061111        0.0        0.0        0.0
  19061112        0.0        0.0        0.0
  19061113        0.0        0.0        0.0
  19061114        0.0        0.0        0.0
  19061115        0.0        0.0        0.0
  19061116        8.6        8.8       10.9
  19061117        7.4        7.6        9.4
  19061118        4.6        4.7        5.8
  19061119        5.3        5.4        6.7
  19061120        3.1        3.2        3.9
  19061121        2.1        2.2        2.7
  19061122        2.2        2.3        2.9
  19061123        0.3        0.3        0.4
  19061124        0.2        0.2        0.3
  19061125        0.3        0.3        0.4
  19061126        0.2        0.2        0.3
  19061127        7.8        7.8        9.7
  19061128        4.7        4.8        5.9
  19061129        0.1        0.1        0.1
  19061130        3.0        3.1        3.8
  19061201        1.6        1.6        1.9
  19061202        2.3        2.4        2.8
  19061203        5.1        5.2        6.1
  19061204        8.1        8.3        9.7
  19061205        3.2        3.3        3.9
  19061206       11.1       11.3       13.2
  19061207        0.7        0.7        0.9
  19061208        0.0        0.0        0.0
  19061209        7.1        7.3        8.6
  19061210        3.0        3.1        3.6
  19061211        3.1        3.2        3.8
  19061212        3.6        3.7        4.4
  19061213        5.1        5.2        6.2
  19061214        2.2        2.3        2.7
  19061215        5.6        5.8        6.8
  19061216        0.0        0.0        0.0
  19061217        0.1        0.1        0.1
  19061218        2.3        2.4        2.8
  19061219        0.1        0.1        0.2
  19061220        0.0        0.0        0.0
  19061221        0.0        0.0        0.0
  19061222        0.0        0.0        0.0
  19061223        0.0        0.0        0.0
  19061224        0.0        0.0        0.0
  19061225        5.7        5.9        6.9
  19061226        5.8        5.9        7.0
  19061227        0.7        0.7        0.8
  19061228        1.4        1.5        1.8
  19061229        0.0        0.0        0.0
  19061230        0.0        0.0        0.0
  19061231        0.5        0.5        0.6
